company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
PAMPLEMOUSSE PELUCHES,Stand N77,,,,https://pamplemoussepeluches.com,,,
PAPA PLANCHE,Stand O06,,,,https://papaplanche.fr,,,
PAPIER D'ARMÉNIE,Stand P17,"« Depuis 1885, l'entreprise familiale Papier d'Arménie fabrique ses petits carnets parfumés à brûler, dans son atelier de Montrouge. Le carnet est un des plus anciens parfums d'intérieur. Il est décliné en 3 senteurs uniques: Tradition, Arménie et Rose. Ses senteurs sont aussi proposées sous forme de bougies en cire végétale, d’une durée de brûlage de plus de 50 heures. A l'occasion de ses 140 ans, Papier d'Arménie a le plaisir d'exposer au MIF pour la première fois. »",,,https://papierdarmenie.fr,,,
PARAPLUIE 1705,Stand D40,"Laissez-vous séduire par l'élégance et la robustesse du PARAPLUIE1705, le parapluie qu'on garde à vie! Chic, solide et facilement réparable.",,,https://1705.fr,,,
PARFUMS D'UZÈGE,Stand P37,"Les 7 eaux de Parfums : Chacune des eaux de parfums des Parfums d’Uzège est inspirée par la cité d’Uzès et ses alentours. La volonté de rendre hommage à la richesse de son patrimoine, chargé d’histoire. Une 8 -ème sortira en septembre. A l'ombre du Figuier : La Figue sous toutes ses formes, de la chair pulpeuse au lait des feuilles vertes. Une infusion florale réhaussée par la Bergamote et enveloppée de Vanille. Patchouli en Uzès : L’iconique Patchouli réinventé aux couleurs olfactives du Duché d’Uzès, terriblement addictif. Un Patchouli moderne tout en gourmandise, inspiré du terroir local, authentique et ensoleillé. Une nouvelle interprétation lumineuse teintée de pulpe de Cassis et enveloppée d’Amande douce. Uzès Cherry : Coup de foudre pour cette création autour d’un duo irrésistible. La Cerise et l’Amande se parent d’un voile de Vanille pour offrir leurs atouts les plus séducteurs. Les Eaux de Toilettes : La collection des eaux de toilette est une invitation à (re)découvrir les matières et accords emblématiques de la Parfumerie. Chaque note a été développée autour d’un ingrédient iconique, un hommage aux plus belles nuances de la palette du parfumeur. Une gamme de fragrances féminines, masculines ou mixtes, à porter tous les jours au gré de vos envies et des saisons. Bergamote d'Italie : A la découverture du plus célèbre des agrumes en parfumerie. Sur un fond de Bois de Cèdre et de Musc Blanc, la Bergamote rayonne par sa fraîcheur acidulée. Patchouli : Symbole de paix et de liberté, un souffle boisé devenu iconique et universel. Un Patchouli lumineux aux nuances terreuses qui incarnent son élégance et sa personnalité, associé à l’Immortelle et au Labdanum. Musc blanc : L’incarnation de la féminité, à la fois innocente et espiègle, subtilement sensuelle. Les délicats pétales du Jasmin et de la Violette s’épanouissent, révélant la douceur de leurs facettes poudrées. En fond, le Musc Blanc souligne la sensualité de la femme, insouciante, éblouissante, captivante. .",,,https://parfums-duzege.com,,,
PARFUMS DES ILES,Stand Village de l'Artisanat - D21.129,"Parfums des Îles – L’Art de la Parfumerie Tropicale Depuis 1996, Parfums des Îles célèbre la beauté des tropiques à travers des créations artisanales, nées au cœur des Antilles Françaises . Notre mission ? Faire voyager les sens grâce à une parfumerie inspirée de la richesse naturelle et olfactive des Antilles, entre savoir-faire, émotion et exotisme. Nouveauté à découvrir : la collection Les Vanilles Créoles",,,https://parfums-des-iles.com,,,
PARIS MON AMOUR,Stand i65,"Découvrez pourquoi nos clients nous font confiance. Transcender le parfum : faire de nos fragrances un voyage olfactif qui éveille les sens et l'esprit, célébrant les lieux emblématiques de la capitale française de manière moderne et raffinée, et faisant résonner son patrimoine culturel au plus profond de chacun, à travers le monde.",,,https://parismonamour.paris,,,
PARQUETCHENE.COM,Stand M17,"Fabrication et vente en direct usine de parquets en chêne massif 100% Français en 14mm ou 22mm d'épaisseurs. Nombreuses largeurs et finitions disponibles. Parquets pour pose droite, pose en chevrons, pose à bâtons rompus. Tous nos parquets sont personnalisables. Fabrication et vente de produits sur-mesure en chêne massif : plans de travail, marches, étagères ...",,,https://parquetchene.com,,,
PATACRÉER,Stand M73,"Jeux de construction en pâte à modeler, fabriqués et conditionnés 100% en FRANCE",,,https://patacreer.fr,,,
PAUL JOUAN,Stand Village de l'Artisanat - D21.5,"Maroquinier de métier, je me suis lancé en 2014 pour satisfaire à mes envies de créations. Mon style ? Un tantinet rétro, je réexplore la couture d'angle. Mes peaux sont sélectionnées avec le plus grand soin, uniquement en tannage végétal. Mes sacs sont entièrement montés et cousus à la main, c'est mon credo ! Point de machine, du fil de lin ciré et l'amour de fabriquer un produit français au lustre exceptionnel.",,,https://pauljouan.fr,,,
PAVENROD,Stand P36,"Vêtements outdoor en matières biosourcées et recyclées fabriqués à Chambéry. Notre engagement : plus de kilomètres sur votre dos, qu'en ayant traversé la planète avant d'arriver chez vous.",,,https://pavenrod.fr,,,
PAYZAN,Stand H78,,,,https://payzan.fr,,,
PEACE33 une paille pour la vie,Stand Village de l'Artisanat - D21.147,"Peace33 est une entreprise familiale et artisanale bordelaise, née de l’envie de proposer une alternative durable au plastique. Nous fabriquons nos pailles en inox directement dans notre atelier en Gironde : nous les coupons, les cintrons et les personnalisons sur place, avec soin et savoir-faire. Notre fabrication locale nous permet de proposer des pailles réutilisables, durables et adaptées aux envies et aux besoins de chacun. Fiers de notre savoir-faire, nous sommes aujourd’hui les seuls fabricants français de pailles en inox à réaliser l’ensemble de ces étapes en France. Pour notre première participation au salon Made in France, nous sommes heureux de faire découvrir un produit simple, utile et durable, imaginé et fabriqué à Bordeaux.",,,https://peace33.com,,,
PEAUCEROS,Stand H34,"Notre mission : protéger les mains de ceux qui œuvrent au quotidien. Depuis notre centre de production en Nouvelle-Aquitaine, le savoir-faire du cuir et de la confection spécifique est au cœur de nos compétences. Installés dans les Deux-Sèvres, nous mettons à l’honneur une conception qualitative et une rigueur de premier ordre dans la fabrication des gants spécifiques à chaque secteur. Le cuir est la matière que nous utilisons sur tous nos gants, il vous protège, il est respirant et souple. Nous sélectionnons les peaux en fonction de l’emplacement des pièces à couper sur le gant.",,,https://peauceros.fr,,,
PEAUX ET PANTOUFLES - Monseigneur Mouton,Stand E17,"Chaussons et moufles en peau de mouton, matière première tannée en France et réalisation normande. Nous fabriquons également des plaids, galettes de chaises et semelles en peau de mouton.",,,https://peauxetpantoufles.fr,,,
Pente douce,Stand H27,"Chez Pente Douce, on ne fait qu'une seule chose, mais on la fait bien : la chaussette de sport haute performance. Cyclisme, trail, running ou rando, on a conçu nos modèles pour ceux qui ne veulent plus choisir entre style et technique. Pourquoi vos pieds vont nous adorer ? Adieu les ampoules : On utilise un mix précis de polyamide et d’élasthanne pour un effet seconde peau qui ne bouge pas. Si ça ne frotte pas, ça ne brûle pas. Respirabilité maximale : Nos mailles sont pensées pour évacuer la transpiration instantanément. Pieds au sec, même en plein effort. Confort durable : C’est souple, c’est robuste et c’est tricoté ici, en France, pour durer plus d’une saison. Que vous cherchiez à gagner quelques watts à vélo ou à finir votre premier ultra sans douleur, on a la paire qu'il vous faut.",,,https://pentedouce.fr,,,
PETIT LOULOU,Stand Village de l'Artisanat - D21.153,"Petit Loulou est une marque de peluches de collection qui développe un univers textile singulier autour des expressions et des émotions. Derrière la marque, Mathilde Fabry imagine, conçoit et fabrique, dans son atelier en Charente, des pièces produites en séries limitées. Leurs expressions, leurs personnalités et leurs univers sont pensés pour éveiller l'imaginaire, susciter l'émotion et raconter une histoire. Les kits de couture créatifs permettent à chacun de réaliser une peluche unique et de lui donner sa propre personnalité en jouant avec les expressions. Mathilde transforme également les dessins, illustrations, logos et mascottes de ses clients en créations textiles uniques, fabriquées artisanalement en France. Chaque création est réalisée avec une attention particulière portée au choix des matériaux et à une fabrication raisonnée, privilégiant des fournisseurs de proximité ainsi que la valorisation des chutes de tissu et des cartons afin de limiter les déchets.",,,https://petitloulou.com,,,
PETIT MAQUIS,Stand Village de l'Artisanat - D21.65,,,,https://petitmaquis.fr,,,
Piano LED,Stand L74,"Piano LED est né d’une conviction simple : Apprendre le piano doit rester un plaisir. À l’origine du projet, il y a Anthony, ingénieur français passionné de piano. Comme beaucoup, il a découvert à quel point l’apprentissage pouvait parfois être frustrant, malgré l’envie et la motivation. Une question s’est alors imposée : Comment rendre le piano plus intuitif, plus ludique, plus accessible à tous ? C’est de cette réflexion qu’est née l’idée d’éclairer le clavier pour guider le jeu. Avec elle, l’aventure Piano LED commence. En mars 2021, le projet devient réalité avec la création de la startup. Très vite, le produit séduit une communauté de pianistes débutants et passionnés, convaincus par une approche innovante et bienveillante de l’apprentissage musical.",,,https://pianoledshop.com,,,
PIECES & PEACE PUZZLES,Stand K74,"Alizé Group fabrique et commercialise les puzzles de ses cinq marques propres : Bluebird, Grafika, Pieces and Peace, Alipson et Jig and Puz, notre marque d'accessoires. Nous avons également un service de puzzles sur-mesure, à personnaliser de 12 à 2 000 pièces pour immortaliser vos plus beaux souvenirs.",,,https://alize-group.com,,,
PIERRE & TIM COOKIES,Stand J84,"Bonjour, Nous sommes Pierre et Tim, deux artisans Yvelinois spécialisés dans la fabrication de cookies 100 % Made in France. Tous les matins on enfile les gants et la charlotte pour cuire des petite pépites moelleuses, gourmandes, sans aucun conservateur. Nous avons par ailleurs un cookieshop à Versailles, dans lesquels vous pouvez apprécier notre savoir-faire sucré accompagné d’un café, d’un thé ou d’un chocolat chaud préparé avec amour. Et pour les gourmands les plus lointains, nos cookies, grookies et kits préparation font le trajet jusqu’à la boîte aux lettres : commandez vite sur notre site Internet www.pierre-tim.fr. ⚠️ Attention à vous ! Nos biscuits peuvent créer une forte dépendance…",,,https://pierre-tim.fr,,,
